order_unique_id;order_number;customer_number;article_number;quantity;delivery_date;order_date;delivery_company_name1;delivery_company_name2;delivery_company_name3;delivery_address;delivery_address_misc;delivery_zip_code;delivery_city;delivery_country;delivery_email
2849159;L-81173;250608;9102300076;5;21.11.2025;12.11.2025;Wagner eCommerce Group GmbH;Camping Wagner;;Ludwigstr. 43;;63667;Nidda;DE;;06043 4031 – 650;;
2849160;L-81173;250608;9600000049;2;21.11.2025;12.11.2025;Wagner eCommerce Group GmbH;Camping Wagner;;Ludwigstr. 43;;63667;Nidda;DE;;06043 4031 – 650;;
2849161;L-81173;250608;9103103939;1;21.11.2025;12.11.2025;Wagner eCommerce Group GmbH;Camping Wagner;;Ludwigstr. 43;;63667;Nidda;DE;;06043 4031 – 650;;
